image,method,MSE,PSNR,SSIM,Wasserstein,Latent_MSE,diag_mean_purity
NORMAL2-IM-0317-0001.jpeg,iqp,1745.26953125,15.712178539879982,0.7550980212706635,25.72265625,0.17116578091050383,0.5058418294948201
NORMAL2-IM-0317-0001.jpeg,amplitude,270.20703125,23.813837149482005,0.945232416878426,2.78515625,3.851859888774472e-34,
NORMAL2-IM-0317-0001.jpeg,entangled_angle,3143.44140625,13.156749913557022,0.6576365391573475,47.32421875,0.029634298726994582,0.8067611139764452
NORMAL2-IM-0319-0001.jpeg,basis,5936.1328125,10.395767517690047,0.695349461699985,68.1015625,0.11610671589458565,
NORMAL2-IM-0319-0001.jpeg,angle,215.0625,24.80515670902905,0.9295766296842235,3.296875,4.4777871207003234e-32,
NORMAL2-IM-0319-0001.jpeg,dense_angle,215.0625,24.80515670902905,0.9295766296842235,3.296875,5.3926038442842604e-33,
NORMAL2-IM-0319-0001.jpeg,iqp,8218.234375,8.983018381647708,0.4387294366884272,79.4765625,0.22437091300711287,0.5090931508325254
NORMAL2-IM-0319-0001.jpeg,amplitude,215.0625,24.80515670902905,0.9295766296842235,3.296875,9.62964972193618e-35,
NORMAL2-IM-0319-0001.jpeg,entangled_angle,5453.734375,10.763863791290046,0.5889764356368709,66.9921875,0.03370322857405935,0.7590265122305443
NORMAL2-IM-0321-0001.jpeg,basis,3512.40234375,12.674761025910966,0.6801410843622281,45.69140625,0.12361770306718722,
NORMAL2-IM-0321-0001.jpeg,angle,262.19921875,23.944489675377557,0.9436459591949108,3.19140625,1.232595164407831e-32,
NORMAL2-IM-0321-0001.jpeg,dense_angle,262.19921875,23.944489675377557,0.9436459591949108,3.19140625,3.851859888774472e-33,
NORMAL2-IM-0321-0001.jpeg,iqp,2458.6328125,14.223866875226111,0.690446615966027,23.40625,0.10276529757642784,0.5078688983542133
NORMAL2-IM-0321-0001.jpeg,amplitude,262.19921875,23.944489675377557,0.9436459591949108,3.19140625,0.0,
NORMAL2-IM-0321-0001.jpeg,entangled_angle,5052.65234375,11.095609439645798,0.5938706371399907,62.65234375,0.04358039535901623,0.7225608335340308
NORMAL2-IM-0322-0001.jpeg,basis,5039.2421875,11.107151296867224,0.6843687168477777,60.4609375,0.12939191950782636,
NORMAL2-IM-0322-0001.jpeg,angle,206.921875,24.972739558009593,0.9046570281326558,4.1796875,4.622231866529366e-33,
NORMAL2-IM-0322-0001.jpeg,dense_angle,206.921875,24.972739558009593,0.9046570281326558,4.1796875,2.6963019221421302e-33,
NORMAL2-IM-0322-0001.jpeg,iqp,1708.80859375,15.803869414084817,0.7589665021567774,33.00390625,0.09397306312587486,0.5090064633878391
NORMAL2-IM-0322-0001.jpeg,amplitude,206.921875,24.972739558009593,0.9046570281326558,4.1796875,7.703719777548943e-34,
NORMAL2-IM-0322-0001.jpeg,entangled_angle,3420.8125,12.789510903797122,0.6135152684084187,51.328125,0.024909710065312098,0.8099339064237543
NORMAL2-IM-0323-0001.jpeg,basis,7720.3515625,9.254432835661897,0.6274471686735117,67.7265625,0.14267790338268704,
NORMAL2-IM-0323-0001.jpeg,angle,210.91015625,24.889828674388536,0.9477544347497842,2.78515625,7.357052387559241e-32,
NORMAL2-IM-0323-0001.jpeg,dense_angle,210.91015625,24.889828674388536,0.9477544347497842,2.78515625,3.0814879110195774e-33,
NORMAL2-IM-0323-0001.jpeg,iqp,7244.9140625,9.530471225311643,0.4640839474081612,74.859375,0.2999258631173308,0.5039326910190662
NORMAL2-IM-0323-0001.jpeg,amplitude,210.91015625,24.889828674388536,0.9477544347497842,2.78515625,7.703719777548943e-34,
NORMAL2-IM-0323-0001.jpeg,entangled_angle,3923.81640625,12.193716821441642,0.6355219303839553,53.93359375,0.03749177162985863,0.7682430186190419
NORMAL2-IM-0325-0001.jpeg,basis,3055.19921875,13.280408265567885,0.8220587301473951,43.25390625,0.12331885806787402,
NORMAL2-IM-0325-0001.jpeg,angle,311.80078125,23.192031618427368,0.9227104941826311,3.73046875,1.5291883758434653e-31,
NORMAL2-IM-0325-0001.jpeg,dense_angle,311.80078125,23.192031618427368,0.9227104941826311,3.73046875,1.925929944387236e-33,
NORMAL2-IM-0325-0001.jpeg,iqp,3342.3515625,12.890282320000455,0.6005887493021264,14.2265625,0.17762796099335312,0.5054843206302667
NORMAL2-IM-0325-0001.jpeg,amplitude,311.80078125,23.192031618427368,0.9227104941826311,3.73046875,0.0,
NORMAL2-IM-0325-0001.jpeg,entangled_angle,4254.796875,11.842015292727632,0.6090802883484527,56.6484375,0.03986438066008433,0.744049002222109
NORMAL2-IM-0326-0001.jpeg,basis,7012.5703125,9.672031320685523,0.6665113070682446,70.9921875,0.12034705332329221,
NORMAL2-IM-0326-0001.jpeg,angle,218.11328125,24.74398249631375,0.9361383075369752,3.76953125,1.3173360819608693e-31,
NORMAL2-IM-0326-0001.jpeg,dense_angle,218.11328125,24.74398249631375,0.9361383075369752,3.76953125,1.925929944387236e-33,
NORMAL2-IM-0326-0001.jpeg,iqp,5802.66796875,10.494526401164405,0.5572345528534635,66.23046875,0.1547876351795918,0.5083212993871741
NORMAL2-IM-0326-0001.jpeg,amplitude,218.11328125,24.74398249631375,0.9361383075369752,3.76953125,3.851859888774472e-34,
NORMAL2-IM-0326-0001.jpeg,entangled_angle,3896.20703125,12.224383351098462,0.6461639202004877,53.65234375,0.03330028444076201,0.7717375065145262
NORMAL2-IM-0327-0001.jpeg,basis,3846.0859375,12.280613769183695,0.7436404101276782,50.0625,0.12300476485334369,
NORMAL2-IM-0327-0001.jpeg,angle,196.11328125,25.205733547663016,0.9395177779929048,3.55859375,9.725946219155541e-33,
NORMAL2-IM-0327-0001.jpeg,dense_angle,196.11328125,25.205733547663016,0.9395177779929048,3.55859375,8.5703882525232e-33,
NORMAL2-IM-0327-0001.jpeg,iqp,7041.3359375,9.654252961516773,0.4561476447792681,71.59375,0.23705677701907354,0.5115718054243901
NORMAL2-IM-0327-0001.jpeg,amplitude,196.11328125,25.205733547663016,0.9395177779929048,3.55859375,7.703719777548943e-34,
NORMAL2-IM-0327-0001.jpeg,entangled_angle,4766.3125,11.3489784770506,0.5861132253987927,59.75,0.0386264527946928,0.7589821296666637
NORMAL2-IM-0328-0001.jpeg,basis,6024.7109375,10.331441463446984,0.7312702339443727,65.6015625,0.14849586357317768,
NORMAL2-IM-0328-0001.jpeg,angle,276.26953125,23.717473700507313,0.9225153778567293,2.93359375,1.9259299443872359e-32,
NORMAL2-IM-0328-0001.jpeg,dense_angle,276.26953125,23.717473700507313,0.9225153778567293,2.93359375,4.622231866529366e-33,
NORMAL2-IM-0328-0001.jpeg,iqp,5701.05078125,10.571254514339525,0.619596779987458,68.58984375,0.16259896873515903,0.5136866185521535
NORMAL2-IM-0328-0001.jpeg,amplitude,276.26953125,23.717473700507313,0.9225153778567293,2.93359375,0.0,
NORMAL2-IM-0328-0001.jpeg,entangled_angle,4184.24609375,11.914631415061498,0.636501259016065,57.51171875,0.025272684942265134,0.820254896775265
NORMAL2-IM-0329-0001.jpeg,basis,1504.546875,16.35674637893366,0.8470043015592865,15.15625,0.09004737102534408,
NORMAL2-IM-0329-0001.jpeg,angle,501.98828125,21.123867820652503,0.9099387040411543,9.50390625,1.0026872772966047e-31,
NORMAL2-IM-0329-0001.jpeg,dense_angle,501.98828125,21.123867820652503,0.9099387040411543,9.50390625,3.283710555180237e-32,
NORMAL2-IM-0329-0001.jpeg,iqp,8703.078125,8.73407478792888,0.43790428746211346,73.703125,0.17841887156486663,0.5259976470501296
NORMAL2-IM-0329-0001.jpeg,amplitude,501.98828125,21.123867820652503,0.9099387040411543,9.50390625,9.62964972193618e-35,
NORMAL2-IM-0329-0001.jpeg,entangled_angle,9817.8359375,8.210645903900408,0.4418805063612206,86.28125,0.054495324870240336,0.6517766595238663
NORMAL2-IM-0330-0001.jpeg,basis,6347.74609375,10.104608139710853,0.5433109546755924,68.39453125,0.13184650174922444,
NORMAL2-IM-0330-0001.jpeg,angle,188.25,25.38345375995172,0.9312263834434664,3.1875,1.502225356622044e-32,
NORMAL2-IM-0330-0001.jpeg,dense_angle,188.25,25.38345375995172,0.9312263834434664,3.1875,6.259272319258517e-33,
NORMAL2-IM-0330-0001.jpeg,iqp,9927.51953125,8.162396107068318,0.446651282670434,89.55078125,0.26058908990084295,0.5108441629163387
NORMAL2-IM-0330-0001.jpeg,amplitude,188.25,25.38345375995172,0.9312263834434664,3.1875,3.851859888774472e-34,
NORMAL2-IM-0330-0001.jpeg,entangled_angle,6897.51953125,9.743874219519768,0.598049734003443,76.23828125,0.028974410378613237,0.7833882819475922
NORMAL2-IM-0331-0001.jpeg,basis,7616.0859375,9.313485250225492,0.6907398593320699,79.390625,0.12829093389076607,
NORMAL2-IM-0331-0001.jpeg,angle,373.01171875,22.413578848004736,0.9139544523621532,5.16796875,3.505192498784769e-32,
NORMAL2-IM-0331-0001.jpeg,dense_angle,373.01171875,22.413578848004736,0.9139544523621532,5.16796875,5.103714352626175e-33,
NORMAL2-IM-0331-0001.jpeg,iqp,3774.2421875,12.362505961147479,0.5142033858879306,36.328125,0.1621057041467094,0.510573910253918
NORMAL2-IM-0331-0001.jpeg,amplitude,373.01171875,22.413578848004736,0.9139544523621532,5.16796875,2.311115933264683e-33,
NORMAL2-IM-0331-0001.jpeg,entangled_angle,4465.25,11.63234581723745,0.6279953805604035,59.3984375,0.02677457581753931,0.7804500983437317
NORMAL2-IM-0332-0001.jpeg,basis,6976.79296875,9.694245250700032,0.6840011698080319,74.76171875,0.13235050916096425,
NORMAL2-IM-0332-0001.jpeg,angle,354.31640625,22.63689098518137,0.90831813500863,4.19140625,1.5407439555097887e-32,
NORMAL2-IM-0332-0001.jpeg,dense_angle,354.31640625,22.63689098518137,0.90831813500863,4.19140625,5.3926038442842604e-33,
NORMAL2-IM-0332-0001.jpeg,iqp,2040.8671875,15.032656175985007,0.7333471849624661,16.8671875,0.11927127589695888,0.5158160220298815
NORMAL2-IM-0332-0001.jpeg,amplitude,354.31640625,22.63689098518137,0.90831813500863,4.19140625,0.0,
NORMAL2-IM-0332-0001.jpeg,entangled_angle,4819.3359375,11.300931605020669,0.6271214893717698,62.90625,0.0268319784467612,0.8038208236350474
NORMAL2-IM-0333-0001.jpeg,basis,3619.77734375,12.54398503416149,0.8181099688785587,49.44921875,0.10160754044527812,
NORMAL2-IM-0333-0001.jpeg,angle,319.796875,23.0820614528786,0.9419315366428437,2.734375,2.2340787354891936e-32,
NORMAL2-IM-0333-0001.jpeg,dense_angle,319.796875,23.0820614528786,0.9419315366428437,2.734375,5.3926038442842604e-33,
NORMAL2-IM-0333-0001.jpeg,iqp,2343.6171875,14.431936865140678,0.7693456658901959,32.2421875,0.17073547907266284,0.5050608091514616
NORMAL2-IM-0333-0001.jpeg,amplitude,319.796875,23.0820614528786,0.9419315366428437,2.734375,1.925929944387236e-33,
NORMAL2-IM-0333-0001.jpeg,entangled_angle,4837.4609375,11.284628897549878,0.5947213916754094,60.6484375,0.04327683481935014,0.7256822699553092
NORMAL2-IM-0335-0001.jpeg,basis,4938.9296875,11.194475174454027,0.7388310636926054,59.7890625,0.12995102926382462,
NORMAL2-IM-0335-0001.jpeg,angle,223.734375,24.63347645765891,0.9303865121226518,2.3359375,2.4266717299279172e-32,
NORMAL2-IM-0335-0001.jpeg,dense_angle,223.734375,24.63347645765891,0.9303865121226518,2.3359375,2.311115933264683e-33,
NORMAL2-IM-0335-0001.jpeg,iqp,5969.0703125,10.371736661861695,0.6461393236232079,72.1328125,0.1780487623926076,0.5120847355046649
NORMAL2-IM-0335-0001.jpeg,amplitude,223.734375,24.63347645765891,0.9303865121226518,2.3359375,0.0,
NORMAL2-IM-0335-0001.jpeg,entangled_angle,4757.26171875,11.357233162627411,0.6417298130496684,63.12109375,0.02719394113581864,0.7976392950272682
NORMAL2-IM-0336-0001.jpeg,basis,4781.4765625,11.33518329544099,0.6920020130903529,56.8515625,0.12306814387266629,
NORMAL2-IM-0336-0001.jpeg,angle,137.33203125,26.75308517202162,0.9624403277557227,3.23046875,1.4637067577342992e-32,
NORMAL2-IM-0336-0001.jpeg,dense_angle,137.33203125,26.75308517202162,0.9624403277557227,3.23046875,6.548161810916602e-33,
NORMAL2-IM-0336-0001.jpeg,iqp,7928.875,9.13868789685494,0.4349084999544677,67.5390625,0.18359448517415194,0.5052489220349461
NORMAL2-IM-0336-0001.jpeg,amplitude,137.33203125,26.75308517202162,0.9624403277557227,3.23046875,0.0,
NORMAL2-IM-0336-0001.jpeg,entangled_angle,3127.28515625,13.179128774057476,0.6705815873627923,48.08203125,0.0380033854355891,0.746614114675063
NORMAL2-IM-0337-0001.jpeg,basis,4197.703125,11.900686402312049,0.6591085621617103,49.171875,0.09112932407970098,
NORMAL2-IM-0337-0001.jpeg,angle,308.8359375,23.233525298589008,0.938820100547767,5.5625,2.8118577188053643e-32,
NORMAL2-IM-0337-0001.jpeg,dense_angle,308.8359375,23.233525298589008,0.938820100547767,5.5625,3.4666738998970245e-33,
NORMAL2-IM-0337-0001.jpeg,iqp,6674.27734375,9.886761114473074,0.4835277933689238,67.23046875,0.1917009945342359,0.5048431427779428
NORMAL2-IM-0337-0001.jpeg,amplitude,308.8359375,23.233525298589008,0.938820100547767,5.5625,0.0,
NORMAL2-IM-0337-0001.jpeg,entangled_angle,4415.01171875,11.681485002064848,0.5680235690297892,55.08203125,0.05987195342169177,0.6683750517553353
NORMAL2-IM-0338-0001.jpeg,basis,2064.7578125,14.982112428237828,0.7617884878575748,26.7421875,0.1361076776832031,
NORMAL2-IM-0338-0001.jpeg,angle,253.55859375,24.09002026382536,0.9205827355370486,5.23046875,2.850376317693109e-32,
NORMAL2-IM-0338-0001.jpeg,dense_angle,253.55859375,24.09002026382536,0.9205827355370486,5.23046875,5.007417855406813e-33,
NORMAL2-IM-0338-0001.jpeg,iqp,12348.4140625,7.214691772101068,0.42761423562711337,101.6796875,0.10807791842530406,0.509406250034923
NORMAL2-IM-0338-0001.jpeg,amplitude,253.55859375,24.09002026382536,0.9205827355370486,5.23046875,0.0,
NORMAL2-IM-0338-0001.jpeg,entangled_angle,2078.046875,14.95425021051837,0.6785378263407017,36.9296875,0.029623554179096824,0.7906823636999191
NORMAL2-IM-0339-0001.jpeg,basis,4135.01171875,11.966036161737225,0.8222103667225774,56.71484375,0.107296508725513,
NORMAL2-IM-0339-0001.jpeg,angle,345.51171875,22.746175789054494,0.942584808530422,3.73046875,3.505192498784769e-32,
NORMAL2-IM-0339-0001.jpeg,dense_angle,345.51171875,22.746175789054494,0.942584808530422,3.73046875,3.4666738998970245e-33,
NORMAL2-IM-0339-0001.jpeg,iqp,7617.84765625,9.312480775930664,0.5396838516403045,78.47265625,0.19830589182666247,0.5041488399212317
NORMAL2-IM-0339-0001.jpeg,amplitude,345.51171875,22.746175789054494,0.942584808530422,3.73046875,0.0,
NORMAL2-IM-0339-0001.jpeg,entangled_angle,5553.83984375,10.684870090364026,0.5967041189601064,67.19921875,0.03500573357895254,0.7532308162075916
NORMAL2-IM-0340-0001.jpeg,basis,7784.5859375,9.218448434938008,0.6935637627993618,78.0078125,0.12721491728039402,
NORMAL2-IM-0340-0001.jpeg,angle,238.15234375,24.3622550093807,0.8849873832133395,5.09765625,2.9755617640782794e-32,
NORMAL2-IM-0340-0001.jpeg,dense_angle,238.15234375,24.3622550093807,0.8849873832133395,5.09765625,5.3926038442842604e-33,
NORMAL2-IM-0340-0001.jpeg,iqp,7130.875,9.599375372774569,0.34835826756110516,68.703125,0.23266780276541746,0.5126288706858874
NORMAL2-IM-0340-0001.jpeg,amplitude,238.15234375,24.3622550093807,0.8849873832133395,5.09765625,7.703719777548943e-34,
NORMAL2-IM-0340-0001.jpeg,entangled_angle,4318.13671875,11.777839722308105,0.5005039587929421,56.14453125,0.038511684120954265,0.7750510667416342
NORMAL2-IM-0341-0001.jpeg,basis,6238.3359375,10.180116028427195,0.7231562784283505,70.6953125,0.09592088695393464,
NORMAL2-IM-0341-0001.jpeg,angle,195.7109375,25.21465263553489,0.9477391537406441,3.40625,7.896312771987667e-33,
NORMAL2-IM-0341-0001.jpeg,dense_angle,195.7109375,25.21465263553489,0.9477391537406441,3.40625,8.666684749742561e-34,
NORMAL2-IM-0341-0001.jpeg,iqp,8982.578125,8.596793577455955,0.4297363222441431,86.0078125,0.3485423786244709,0.5061641888393601
NORMAL2-IM-0341-0001.jpeg,amplitude,195.7109375,25.21465263553489,0.9477391537406441,3.40625,1.5407439555097887e-33,
NORMAL2-IM-0341-0001.jpeg,entangled_angle,5759.171875,10.527203211901945,0.5673065331976399,69.6640625,0.04313501127882238,0.6992255229944996
NORMAL2-IM-0343-0001.jpeg,basis,2809.26953125,13.644869519194415,0.7034903222193055,36.90234375,0.13200216082267036,
NORMAL2-IM-0343-0001.jpeg,angle,225.24609375,24.604230927485744,0.9318417729162072,5.73828125,2.9274135154685985e-32,
NORMAL2-IM-0343-0001.jpeg,dense_angle,225.24609375,24.604230927485744,0.9318417729162072,5.73828125,1.5407439555097887e-33,
NORMAL2-IM-0343-0001.jpeg,iqp,5285.0546875,10.900308753064712,0.538121759616207,49.6640625,0.17275752404009073,0.505423640661198
NORMAL2-IM-0343-0001.jpeg,amplitude,225.24609375,24.604230927485744,0.9318417729162072,5.73828125,0.0,
NORMAL2-IM-0343-0001.jpeg,entangled_angle,1242.1640625,17.1890140050814,0.6881438235545865,25.9375,0.02966026087942699,0.7847108916019574
NORMAL2-IM-0345-0001.jpeg,basis,3728.375,12.41560773645144,0.7998756994795164,50.65625,0.08532692838343914,
NORMAL2-IM-0345-0001.jpeg,angle,442.0390625,21.67619711702971,0.9102894508806098,9.9375,7.472608184222475e-32,
NORMAL2-IM-0345-0001.jpeg,dense_angle,442.0390625,21.67619711702971,0.9102894508806098,9.9375,1.1940765655200862e-32,
NORMAL2-IM-0345-0001.jpeg,iqp,9526.73828125,8.341361264333774,0.44282749366069823,88.24609375,0.18445177833271065,0.5039249281448993
NORMAL2-IM-0345-0001.jpeg,amplitude,442.0390625,21.67619711702971,0.9102894508806098,9.9375,0.0,
NORMAL2-IM-0345-0001.jpeg,entangled_angle,6400.90234375,10.068391594952766,0.5262238136581684,69.48046875,0.04960077632833792,0.688633253527142
NORMAL2-IM-0346-0001.jpeg,basis,3336.28515625,12.898171976512343,0.7960515541659529,44.83984375,0.09532790016126746,
NORMAL2-IM-0346-0001.jpeg,angle,365.87890625,22.49742988722915,0.9421915622049856,4.43359375,2.5037089277034066e-32,
NORMAL2-IM-0346-0001.jpeg,dense_angle,365.87890625,22.49742988722915,0.9421915622049856,4.43359375,1.5407439555097887e-32,
NORMAL2-IM-0346-0001.jpeg,iqp,3883.3359375,12.238753989873803,0.7901324566319852,34.25,0.1890776398305839,0.508882000590259
NORMAL2-IM-0346-0001.jpeg,amplitude,365.87890625,22.49742988722915,0.9421915622049856,4.43359375,0.0,
NORMAL2-IM-0346-0001.jpeg,entangled_angle,4583.9921875,11.518364920762318,0.5782128676914923,53.34375,0.05313619482721303,0.6876415839537755
NORMAL2-IM-0347-0001.jpeg,basis,6607.28125,9.930575671936415,0.7300638069837467,74.9375,0.1193637443175607,
NORMAL2-IM-0347-0001.jpeg,angle,211.4453125,24.878822990886988,0.9432850905658746,3.078125,3.7844523407209185e-32,
NORMAL2-IM-0347-0001.jpeg,dense_angle,211.4453125,24.878822990886988,0.9432850905658746,3.078125,1.925929944387236e-33,
NORMAL2-IM-0347-0001.jpeg,iqp,3397.36328125,12.819383722531967,0.7233218971064516,41.16015625,0.13595437598705273,0.5085594073462041
NORMAL2-IM-0347-0001.jpeg,amplitude,211.4453125,24.878822990886988,0.9432850905658746,3.078125,3.851859888774472e-34,
NORMAL2-IM-0347-0001.jpeg,entangled_angle,4840.09375,11.282265870926382,0.6227068792557146,63.546875,0.0298796043705947,0.7709807490921012
NORMAL2-IM-0348-0001.jpeg,basis,8065.640625,9.064414933148866,0.5595845703907983,75.3125,0.13744723563876893,
NORMAL2-IM-0348-0001.jpeg,angle,386.61328125,22.25803591686205,0.8985544206030879,6.35546875,5.161492250957792e-32,
NORMAL2-IM-0348-0001.jpeg,dense_angle,386.61328125,22.25803591686205,0.8985544206030879,6.35546875,2.311115933264683e-33,
NORMAL2-IM-0348-0001.jpeg,iqp,6900.84765625,9.741779208811657,0.48849847806216723,75.57421875,0.23681170286210015,0.5058620894078141
NORMAL2-IM-0348-0001.jpeg,amplitude,386.61328125,22.25803591686205,0.8985544206030879,6.35546875,0.0,
NORMAL2-IM-0348-0001.jpeg,entangled_angle,4183.32421875,11.915588360057889,0.6330689878274722,57.56640625,0.02427636861044865,0.8172141151204283
NORMAL2-IM-0349-0001.jpeg,basis,6156.953125,10.237145136969799,0.6506998261940952,68.1484375,0.1331405874823971,
NORMAL2-IM-0349-0001.jpeg,angle,327.55078125,22.97801721251503,0.8954780387887389,3.47265625,9.340760230278094e-33,
NORMAL2-IM-0349-0001.jpeg,dense_angle,327.55078125,22.97801721251503,0.8954780387887389,3.47265625,4.622231866529366e-33,
NORMAL2-IM-0349-0001.jpeg,iqp,7825.16796875,9.195866923339826,0.2551987635703857,67.33984375,0.20274378125654663,0.5069191681756589
NORMAL2-IM-0349-0001.jpeg,amplitude,327.55078125,22.97801721251503,0.8954780387887389,3.47265625,0.0,
NORMAL2-IM-0349-0001.jpeg,entangled_angle,5855.6640625,10.455042074329148,0.5574879863889419,69.265625,0.029510740585626742,0.7768662034600993
NORMAL2-IM-0350-0001.jpeg,basis,5228.2109375,10.94727259552322,0.7429096881428526,63.3515625,0.11693056016401138,
NORMAL2-IM-0350-0001.jpeg,angle,302.68359375,23.32091479181047,0.9078901808916604,4.26953125,1.502225356622044e-32,
NORMAL2-IM-0350-0001.jpeg,dense_angle,302.68359375,23.32091479181047,0.9078901808916604,4.26953125,7.318533788671496e-33,
NORMAL2-IM-0350-0001.jpeg,iqp,6051.94140625,10.31185646253292,0.5690494093590831,67.08203125,0.23441424432803373,0.5104405046094311
NORMAL2-IM-0350-0001.jpeg,amplitude,302.68359375,23.32091479181047,0.9078901808916604,4.26953125,3.851859888774472e-34,
NORMAL2-IM-0350-0001.jpeg,entangled_angle,5283.57421875,10.901525484995908,0.5801919183032989,62.63671875,0.03861454966937305,0.7541553097076819
NORMAL2-IM-0351-0001.jpeg,basis,9401.6015625,8.39878518916151,0.6413554503700489,84.7265625,0.13386432335089715,
NORMAL2-IM-0351-0001.jpeg,angle,141.83984375,26.612821166912234,0.960762869014763,2.64453125,6.548161810916602e-33,
NORMAL2-IM-0351-0001.jpeg,dense_angle,141.83984375,26.612821166912234,0.960762869014763,2.64453125,1.925929944387236e-33,
NORMAL2-IM-0351-0001.jpeg,iqp,5112.390625,11.044563310930158,0.5094030286095275,57.984375,0.16877804954592635,0.5093148757734536
NORMAL2-IM-0351-0001.jpeg,amplitude,141.83984375,26.612821166912234,0.960762869014763,2.64453125,0.0,
NORMAL2-IM-0351-0001.jpeg,entangled_angle,3119.54296875,13.189893888651445,0.6891496356693401,48.44921875,0.02601579883108144,0.8103046778057231
NORMAL2-IM-0352-0001.jpeg,basis,5951.234375,10.384733066265007,0.7659820228966844,70.84375,0.12104890238966703,
NORMAL2-IM-0352-0001.jpeg,angle,223.5390625,24.637269356555937,0.9360913249093832,4.453125,3.0814879110195774e-33,
NORMAL2-IM-0352-0001.jpeg,dense_angle,223.5390625,24.637269356555937,0.9360913249093832,4.453125,2.4074124304840448e-33,
NORMAL2-IM-0352-0001.jpeg,iqp,8082.0390625,9.055594157032258,0.5160885763323517,81.7578125,0.305151238952041,0.5049710520462853
NORMAL2-IM-0352-0001.jpeg,amplitude,223.5390625,24.637269356555937,0.9360913249093832,4.453125,3.851859888774472e-34,
NORMAL2-IM-0352-0001.jpeg,entangled_angle,5495.1328125,10.731021674680301,0.6073929938928085,67.125,0.032505803322908526,0.7473891164440057
NORMAL2-IM-0353-0001.jpeg,basis,7935.17578125,9.135238091114688,0.5306460383489668,79.17578125,0.11739117670696148,
NORMAL2-IM-0353-0001.jpeg,angle,315.12109375,23.146028856767348,0.9144238532025136,5.07421875,1.5118550063439801e-32,
NORMAL2-IM-0353-0001.jpeg,dense_angle,315.12109375,23.146028856767348,0.9144238532025136,5.07421875,3.4666738998970245e-33,
NORMAL2-IM-0353-0001.jpeg,iqp,9073.97265625,8.552828946504574,0.46982140801837685,89.02734375,0.25109122904158293,0.5036935877319464
NORMAL2-IM-0353-0001.jpeg,amplitude,315.12109375,23.146028856767348,0.9144238532025136,5.07421875,4.81482486096809e-34,
NORMAL2-IM-0353-0001.jpeg,entangled_angle,6257.34765625,10.166900759564667,0.5819919034660854,72.69140625,0.03498421828711739,0.7563334199431637
NORMAL2-IM-0354-0001.jpeg,basis,8655.60546875,8.757829082359317,0.5940220328242697,79.09765625,0.11519749741193797,
NORMAL2-IM-0354-0001.jpeg,angle,387.5625,22.247386121768848,0.9293628663235893,3.78125,8.474091755303838e-33,
NORMAL2-IM-0354-0001.jpeg,dense_angle,387.5625,22.247386121768848,0.9293628663235893,3.78125,3.0814879110195774e-33,
NORMAL2-IM-0354-0001.jpeg,iqp,4575.5546875,11.52636610417791,0.5191398820998632,50.8984375,0.1444140022671785,0.5055581544930604
NORMAL2-IM-0354-0001.jpeg,amplitude,387.5625,22.247386121768848,0.9293628663235893,3.78125,1.925929944387236e-33,
NORMAL2-IM-0354-0001.jpeg,entangled_angle,4064.625,12.040598768525069,0.6088548315913098,54.625,0.035474597195946936,0.7605480821185372
NORMAL2-IM-0357-0001.jpeg,basis,5191.1640625,10.978156062498002,0.7343884467859998,59.1796875,0.13134300141730781,
NORMAL2-IM-0357-0001.jpeg,angle,468.109375,21.427330218767707,0.9081664673577918,6.1171875,1.8180778675015506e-31,
NORMAL2-IM-0357-0001.jpeg,dense_angle,468.109375,21.427330218767707,0.9081664673577918,6.1171875,3.0814879110195774e-33,
NORMAL2-IM-0357-0001.jpeg,iqp,2689.3671875,13.834302590468823,0.6305728714551253,35.859375,0.16614557507000502,0.502549938067764
NORMAL2-IM-0357-0001.jpeg,amplitude,468.109375,21.427330218767707,0.9081664673577918,6.1171875,0.0,
NORMAL2-IM-0357-0001.jpeg,entangled_angle,2745.74609375,13.744199864455492,0.6328384076336075,41.80078125,0.04219895506331611,0.7494529715651947
NORMAL2-IM-0359-0001.jpeg,basis,8298.75390625,8.94067474789084,0.5586616340037168,82.20703125,0.11303409590576996,
NORMAL2-IM-0359-0001.jpeg,angle,320.109375,23.0778196741373,0.8635241163978457,6.0,7.703719777548943e-33,
NORMAL2-IM-0359-0001.jpeg,dense_angle,320.109375,23.0778196741373,0.8635241163978457,6.0,3.177784408238939e-33,
NORMAL2-IM-0359-0001.jpeg,iqp,4668.375,11.439146262003545,0.5289070666087994,58.953125,0.1448700681042509,0.5088335332217266
NORMAL2-IM-0359-0001.jpeg,amplitude,320.109375,23.0778196741373,0.8635241163978457,6.0,3.851859888774472e-34,
NORMAL2-IM-0359-0001.jpeg,entangled_angle,3864.1328125,12.26028315913113,0.6247622765614681,55.0390625,0.027880016815359197,0.772632385623854
NORMAL2-IM-0360-0001.jpeg,basis,4188.2421875,11.910485738081661,0.7143205349005075,51.3828125,0.10973620189281585,
NORMAL2-IM-0360-0001.jpeg,angle,431.984375,21.776123223261497,0.8738628123249101,5.9921875,3.274080905458301e-33,
NORMAL2-IM-0360-0001.jpeg,dense_angle,431.984375,21.776123223261497,0.8738628123249101,5.9921875,5.103714352626175e-33,
NORMAL2-IM-0360-0001.jpeg,iqp,5535.421875,10.699296352010432,0.5697779392837158,63.703125,0.3149522319043351,0.5057488548080593
NORMAL2-IM-0360-0001.jpeg,amplitude,431.984375,21.776123223261497,0.8738628123249101,5.9921875,5.7777898331617076e-34,
